Date,Disease_Name,Cases,Deaths,Area,,,,
18 January 07,Influenza,678,55,Indonesia,,,,
15 January 07,Influenza,597,12,Pakistan,,,,
12 January 07,Influenza,105,88,Viet Nam,,,,
11 January 07,Influenza,598,69,Egypt,,,,
10 January 07,Influenza,558,87,Viet Nam,,,,
9 January 07,Influenza,359,80,Egypt,,,,
27 December 06,Influenza,279,80,Egypt,,,,
29 November 06,Influenza,932,31,Egypt,,,,
13 November 06,Influenza,864,89,Egypt,,,,
31 October 06,Influenza,915,74,Egypt,,,,
16 October 06,Influenza,509,6,Viet Nam,,,,
11 October 06,Influenza,401,25,Nigeria,,,,
3 October 06,Influenza,426,79,Egypt,,,,
28 September 06,Influenza,17,93,Thailand,,,,
27 September 06,Influenza,861,29,Egypt,,,,
27 September 06,Influenza,924,94,Indonesia,,,,
25 September 06,Influenza,131,47,Indonesia,,,,
19 September 06,Influenza,304,76,Indonesia,,,,
14 September 06,Influenza,615,0,Indonesia,,,,
8 September 06,Influenza,262,69,Indonesia,,,,
23 August 06,Influenza,667,75,Egypt,,,,
21 August 06,Influenza,174,63,Egypt,,,,
17 August 06,Influenza,906,53,Viet Nam,,,,
14 August 06,Influenza,214,25,Bangladesh,,,,
14 August 06,Influenza,898,5,Indonesia,,,,
9 August 06,Influenza,470,41,Egypt,,,,
8 August 06,Influenza,649,50,Egypt,,,,
8 August 06,Influenza,187,53,Indonesia,,,,
7 August 06,Influenza,280,47,Egypt,,,,
26 July 06,Influenza,384,85,Indonesia,,,,
20 July 06,Influenza,747,45,Egypt,,,,
14 July 06,Influenza,584,75,Viet Nam,,,,
4 July 06,Influenza,111,94,Bangladesh,,,,
30 June 06,Influenza,1,73,Egypt,,,,
20 June 06,Influenza,975,25,Indonesia,,,,
16 June 06,Influenza,694,62,Viet Nam,,,,
15 June 06,Influenza,336,52,Egypt,,,,
6 June 06,Influenza,628,79,Egypt,,,,
6 June 06,Influenza,404,7,Egypt,,,,
31 May 06,Influenza,712,46,Egypt,,,,
29 May 06,Influenza,368,89,Egypt,,,,
23 May 06,Influenza,556,54,Nigeria,,,,
22 May 06,Influenza,677,61,Indonesia,,,,
19 May 06,Influenza,217,44,Egypt,,,,
18 May 06,Influenza,755,56,Egypt,,,,
18 May 06,Influenza,463,14,Viet Nam,,,,
12 May 06,Influenza,923,55,Indonesia,,,,
8 May 06,Influenza,691,5,Egypt,,,,
5 May 06,Influenza,207,8,Egypt,,,,
4 May 06,Influenza,128,17,Indonesia,,,,
27 April 06,Influenza,925,77,Indonesia,,,,
21 April 06,Influenza,170,1,Turkey,,,,
21 April 06,Influenza,380,17,Egypt,,,,
19 April 06,Influenza,508,47,Indonesia,,,,
19 April 06,Influenza,135,0,Indonesia,,,,
13 April 06,Influenza,423,38,Nigeria,,,,
12 April 06,Influenza,38,59,Indonesia,,,,
11 April 06,Influenza,265,78,Indonesia,,,,
6 April 06,Influenza,141,41,Egypt,,,,
6 April 06,Influenza,801,82,Egypt,,,,
4 April 06,Influenza,633,53,Egypt,,,,
3 April 06,Influenza,476,84,Indonesia,,,,
29 March 06,Influenza,235,97,Indonesia,,,,
24 March 06,Influenza,904,70,Egypt,,,,
24 March 06,Influenza,475,41,Indonesia,,,,
21 March 06,Influenza,25,34,Indonesia,,,,
20 March 06,Influenza,1,18,Viet Nam,,,,
14 March 06,Influenza,194,32,Viet Nam,,,,
13 March 06,Influenza,952,8,Viet Nam,,,,
10 March 06,Influenza,827,29,Viet Nam,,,,
10 March 06,Influenza,421,56,Egypt,,,,
9 March 06,Influenza,919,54,Cambodia,,,,
9 March 06,Influenza,942,9,Egypt,,,,
8 March 06,Influenza,572,75,Indonesia,,,,
6 March 06,Influenza,593,14,Madagascar,,,,
1 March 06,Influenza,804,76,Egypt,,,,
28 February 06,Influenza,862,16,Egypt,,,,
28 February 06,Influenza,89,84,Egypt,,,,
27 February 06,Influenza,240,6,Egypt,,,,
27 February 06,Influenza,716,46,Indonesia,,,,
23 February 06,Influenza,614,12,Indonesia,,,,
22 February 06,Influenza,266,89,Egypt,,,,
21 February 06,Influenza,508,17,Madagascar,,,,
21 February 06,Influenza,263,6,Egypt,,,,
20 February 06,Influenza,42,21,Egypt,,,,
17 February 06,Influenza,988,60,Iraq,,,,
13 February 06,Influenza,757,26,india,,,,
13 February 06,Influenza,930,18,Egypt,,,,
9 February 06,Influenza,867,60,Egypt,,,,
8 February 06,Influenza,567,90,Egypt,,,,
7 February 06,Influenza,342,56,Egypt,,,,
6 February 06,Influenza,677,85,Egypt,,,,
2 February 06,Influenza,839,21,Egypt,,,,
30 January 06,Influenza,17,39,Indonesia,,,,
30 January 06,Influenza,925,84,Egypt,,,,
25 January 06,Influenza,627,77,Egypt,,,,
23 January 06,Influenza,705,93,Indonesia,,,,
19 January 06,Influenza,612,70,Indonesia,,,,
18 January 06,Influenza,819,69,Pakistan,,,,
16 January 06,Influenza,696,32,Viet Nam,,,,
14 January 06,Influenza,969,70,Madagascar,,,,
12 January 06,Influenza,255,14,Indonesia,,,,
10 January 06,Influenza,385,4,Egypt,,,,
10 January 06,Influenza,73,43,Viet Nam,,,,
9 January 06,Influenza,521,30,Indonesia,,,,
7 January 06,Influenza,351,1,Indonesia,,,,
5 January 06,Influenza,64,6,Nigeria,,,,
30 December 05,Influenza,812,40,Indonesia,,,,
23 December 05,Influenza,176,42,Egypt,,,,
16 December 05,Influenza,489,30,Indonesia,,,,
14 December 05,Influenza,245,40,Egypt,,,,
9 December 05,Influenza,453,41,Bangladesh,,,,
7 December 05,Influenza,658,3,Viet Nam,,,,
6 December 05,Influenza,253,75,Egypt,,,,
29 November 05,Influenza,407,66,Viet Nam,,,,
25 November 05,Influenza,682,69,Viet Nam,,,,
24 November 05,Influenza,724,81,Thailand,,,,
17 November 05,Influenza,521,56,Madagascar,,,,
14 November 05,Influenza,281,95,Thailand,,,,
9 November 05,Influenza,226,23,Egypt,,,,
7 November 05,Influenza,52,96,Egypt,,,,
1 November 05,Influenza,214,70,Viet Nam,,,,
24 October 05,Influenza,814,51,Indonesia,,,,
20 October 05,Influenza,147,52,Egypt,,,,
13 October 05,Influenza,996,64,Indonesia,,,,
10 October 05,Influenza,213,22,Egypt,,,,
29 September 05,Influenza,525,48,Indonesia,,,,
22 September 05,Influenza,554,23,Indonesia,,,,
19 September 05,Influenza,661,90,Egypt,,,,
16 September 05,Influenza,522,63,Egypt,,,,
18 August 05,Influenza,754,44,Egypt,,,,
5 August 05,Influenza,863,44,Viet Nam,,,,
29 July 05,Influenza,521,9,Indonesia,,,,
21 July 05,Influenza,499,29,Indonesia,,,,
30 June 05,Influenza,96,65,Hong Kong,,,,
28 June 05,Influenza,406,51,Indonesia,,,,
17 June 05,Influenza,244,85,Egypt,,,,
16 June 05,Influenza,282,90,Madagascar,,,,
14 June 05,Influenza,711,11,Egypt,,,,
8 June 05,Influenza,36,34,Indonesia,,,,
19 May 05,Influenza,320,60,Egypt,,,,
4 May 05,Influenza,304,18,Iraq,,,,
14 April 05,Influenza,384,91,Indonesia,,,,
12 April 05,Influenza,96,49,Indonesia,,,,
4 April 05,Influenza,298,69,Turkey,,,,
30 March 05,Influenza,335,73,Indonesia,,,,
29 March 05,Influenza,30,62,Egypt,,,,
11 March 05,Influenza,335,63,Viet Nam,,,,
7 March 05,Influenza,306,81,Indonesia,,,,
9 February 05,Influenza,519,17,Indonesia,,,,
2 February 05,Influenza,750,52,Egypt,,,,
28 January 05,Influenza,723,66,Egypt,,,,
26 January 05,Influenza,521,58,Indonesia,,,,
21 January 05,Influenza,764,50,Indonesia,,,,
19 January 05,Influenza,955,50,Viet Nam,,,,
14 January 05,Influenza,774,86,Viet Nam,,,,
13 January 05,Influenza,785,15,Egypt,,,,
6 January 05,Influenza,719,38,Viet Nam,,,,
30 December 04,Influenza,663,98,Egypt,,,,
29 October 04,Influenza,880,43,Viet Nam,,,,
25 October 04,Influenza,30,86,Iraq,,,,
4 October 04,Influenza,120,54,Indonesia,,,,
28 September 04,Influenza,178,0,Egypt,,,,
9 September 04,Influenza,896,84,Egypt,,,,
7 September 04,Influenza,224,4,Egypt,,,,
25 August 04,Influenza,711,58,Turkey,,,,
20 August 04,Influenza,398,31,Egypt,,,,
18 August 04,Influenza,386,75,Egypt,,,,
13 August 04,Influenza,593,2,Egypt,,,,
12 August 04,Influenza,396,82,China,,,,
30 July 04,Influenza,644,9,Egypt,,,,
16 July 04,Influenza,440,62,Egypt,,,,
8 July 04,Influenza,365,35,Cambodia,,,,
5 April 04,Influenza,893,11,Indonesia,,,,
22 March 04,Influenza,467,89,Viet Nam,,,,
22 March 04,Influenza,678,1,Egypt,,,,
17 March 04,Influenza,779,85,Egypt,,,,
9 March 04,Influenza,339,82,Egypt,,,,
2 March 04,Influenza,97,62,Egypt,,,,
27 February 04,Influenza,751,82,Bangladesh,,,,
23 February 04,Influenza,153,19,Viet Nam,,,,
20 February 04,Influenza,481,91,Viet Nam,,,,
19 February 04,Influenza,650,41,Viet Nam,,,,
18 February 04,Influenza,966,90,Indonesia,,,,
17 February 04,Influenza,895,24,Egypt,,,,
16 February 04,Influenza,385,35,Indonesia,,,,
13 February 04,Influenza,292,66,Indonesia,,,,
12 February 04,Influenza,699,7,Indonesia,,,,
11 February 04,Influenza,113,79,Indonesia,,,,
9 February 04,Influenza,739,75,Egypt,,,,
6 February 04,Influenza,932,97,Indonesia,,,,
5 February 04,Influenza,881,57,Egypt,,,,
4 February 04,Influenza,949,1,Egypt,,,,
3 February 04,Influenza,884,51,Indonesia,,,,
2 February 04,Influenza,428,3,Pakistan,,,,
1 February 04,Influenza,233,20,Egypt,,,,
30 January 04,Influenza,350,99,Egypt,,,,
29 January 04,Influenza,103,63,Egypt,,,,
28 January 04,Influenza,597,27,Viet Nam,,,,
27 January 04,Influenza,118,58,Bangladesh,,,,
27 January 04,Influenza,223,60,Indonesia,,,,
26 January 04,Influenza,661,92,Indonesia,,,,
24 January 04,Influenza,785,4,Indonesia,,,,
23 January 04,Influenza,868,76,Indonesia,,,,
22 January 04,Influenza,140,86,Egypt,,,,
21 January 04,Influenza,105,83,Indonesia,,,,
20 January 04,Influenza,580,60,Egypt,,,,
19 January 04,Influenza,929,49,Egypt,,,,
16 January 04,Influenza,914,68,Indonesia,,,,
14 January 04,Influenza,960,92,Egypt,,,,
13 January 04,Influenza,921,12,Indonesia,,,,
13 January 04,Influenza,627,56,Egypt,,,,
7 January 04,Influenza,300,61,Viet Nam,,,,
23 December 03,Influenza,426,11,Egypt,,,,
17 December 03,Influenza,482,66,Indonesia,,,,
10 December 03,Influenza,956,19,Egypt,,,,
4 December 03,Influenza,158,91,Egypt,,,,
21 November 03,Influenza,762,65,Indonesia,,,,
24 April 03,Influenza,574,35,Egypt,,,,
27 February 03,Influenza,916,85,Egypt,,,,
20 February 03,Influenza,454,45,Cambodia,,,,
19 February 03,Influenza,900,7,Indonesia,,,,
12 February 03,Influenza,91,96,Egypt,,,,
30 August 02,Influenza,44,99,Egypt,,,,
28 August 02,Influenza,328,33,Indonesia,,,,
23 August 02,Influenza,922,8,Turkey,,,,
16 August 02,Influenza,710,6,Viet Nam,,,,
13 August 02,Influenza,68,40,Viet Nam,,,,
7 August 02,Influenza,46,60,Indonesia,,,,
8 February 02,Influenza,750,34,Indonesia,,,,
18 May 01,Influenza,840,29,Egypt,,,,
17 May 01,Influenza,832,16,india,,,,
13 May 05,Acute haemorrhagic fever syndrome,502,33,the Republic of the Congo,,,,
17 March 05,Acute haemorrhagic fever syndrome,15,47,Angola,,,,
31 January 05,Acute haemorrhagic fever syndrome,101,14,Timor-LesteSouth Sudan,,,,
18 May 04,Acute haemorrhagic fever syndrome,781,40,the Republic of the Congo,,,,
7 November 03,Acute haemorrhagic fever syndrome,930,82,the Republic of the Congo,,,,
14 February 03,Acute haemorrhagic fever syndrome,767,32,the Republic of the Congo,,,,
12 February 03,Acute haemorrhagic fever syndrome,125,90,the Republic of the Congo,,,,
10 February 03,Acute haemorrhagic fever syndrome,144,48,the Republic of the Congo,,,,
7 February 03,Acute haemorrhagic fever syndrome,536,91,the Republic of the Congo,,,,
10 July 02,Acute haemorrhagic fever syndrome,632,83,Gabon,,,,
28 June 02,Acute haemorrhagic fever syndrome,624,63,Gabon,,,,
24 June 02,Acute haemorrhagic fever syndrome,54,41,the Republic of the Congo,,,,
19 June 02,Acute haemorrhagic fever syndrome,594,43,the Republic of the Congo,,,,
12 June 02,Acute haemorrhagic fever syndrome,583,61,Gabon,,,,
5 December 01,Acute haemorrhagic fever syndrome,901,71,Kosovo,,,,
8 June 01,Acute haemorrhagic fever syndrome,763,89,the Republic of the Congo  ,,,,
5 January 01,Acute haemorrhagic fever syndrome,227,49,Yemen,,,,
29 September 00,Acute haemorrhagic fever syndrome,773,79,Yemen,,,,
26 September 00,Acute haemorrhagic fever syndrome,162,31,Afghanistan,,,,
24 August 00,Acute haemorrhagic fever syndrome,979,8,Afghanistan,,,,
11 July 00,Acute haemorrhagic fever syndrome,804,17,Afghanistan,,,,
13 May 05,Acute haemorrhagic fever syndrome,521,51,the Republic of the Congo,,,,
17 March 05,Acute haemorrhagic fever syndrome,352,26,Angola,,,,
31 January 05,Acute haemorrhagic fever syndrome,710,20,Timor-LesteSouth,,,,
18 May 04,Acute haemorrhagic fever syndrome,32,83,the Republic of the Congo,,,,
7 November 03,Acute haemorrhagic fever syndrome,221,91,the Republic of the Congo,,,,
14 February 03,Acute haemorrhagic fever syndrome,933,16,the Republic of the Congo,,,,
12 February 03,Acute haemorrhagic fever syndrome,716,43,the Republic of the Congo,,,,
10 February 03,Acute haemorrhagic fever syndrome,774,79,the Republic of the Congo,,,,
7 February 03,Acute haemorrhagic fever syndrome,329,27,the Republic of the Congo,,,,
10 July 02,Acute haemorrhagic fever syndrome,268,1,Gabon,,,,
28 June 02,Acute haemorrhagic fever syndrome,28,25,Gabon,,,,
24 June 02,Acute haemorrhagic fever syndrome,922,12,the Republic of the Congo,,,,
19 June 02,Acute haemorrhagic fever syndrome,513,96,the Republic of the Congo,,,,
12 June 02,Acute haemorrhagic fever syndrome,941,29,Gabon,,,,
5 December 01,Acute haemorrhagic fever syndrome,250,26,Kosovo,,,,
8 June 01,Acute haemorrhagic fever syndrome,403,18,the Republic of the Congo  ,,,,
5 January 01,Acute haemorrhagic fever syndrome,659,59,Yemen,,,,
29 September 00,Acute haemorrhagic fever syndrome,125,79,Yemen,,,,
26 September 00,Acute haemorrhagic fever syndrome,192,74,Afghanistan,,,,
24 August 00,Acute haemorrhagic fever syndrome,622,48,Afghanistan,,,,
11 July 00,Acute haemorrhagic fever syndrome,619,47,Afghanistan,,,,
13 May 05,Acute haemorrhagic fever syndrome,748,65,the Republic of the Congo,,,,
17 March 05,Acute haemorrhagic fever syndrome,788,56,Angola,,,,
31 January 05,Acute haemorrhagic fever syndrome,981,78,Timor_Leste,,,,
18 May 04,Acute haemorrhagic fever syndrome,616,28,south sudan,,,,
7 November 03,Acute haemorrhagic fever syndrome,586,97,the Republic of the Congo,,,,
14 February 03,Acute haemorrhagic fever syndrome,71,92,the Republic of the Congo,,,,
12 February 03,Acute haemorrhagic fever syndrome,939,1,the Republic of the Congo,,,,
10 February 03,Acute haemorrhagic fever syndrome,294,16,the Republic of the Congo,,,,
7 February 03,Acute haemorrhagic fever syndrome,583,65,the Republic of the Congo,,,,
10 July 02,Acute haemorrhagic fever syndrome,709,50,the Republic of the Congo,,,,
28 June 02,Acute haemorrhagic fever syndrome,835,24,Gabon,,,,
24 June 02,Acute haemorrhagic fever syndrome,347,60,Gabon,,,,
19 June 02,Acute haemorrhagic fever syndrome,390,29,the Republic of the Congo,,,,
12 June 02,Acute haemorrhagic fever syndrome,248,6,the Republic of the Congo,,,,
5 December 01,Acute haemorrhagic fever syndrome,522,92,Gabon,,,,
8 June 01,Acute haemorrhagic fever syndrome,117,33,Kosovo,,,,
5 January 01,Acute haemorrhagic fever syndrome,50,14,the Republic of the Congo  ,,,,
29 September 00,Acute haemorrhagic fever syndrome,552,52,Yemen,,,,
26 September 00,Acute haemorrhagic fever syndrome,156,87,Yemen,,,,
24 August 00,Acute haemorrhagic fever syndrome,477,9,Afghanistan,,,,
11 July 00,Acute haemorrhagic fever syndrome,588,27,Afghanistan,,,,
19 June 00,Acute haemorrhagic fever syndrome,337,46,Afghanistan,,,,
13 May 05,Acute haemorrhagic fever syndrome,55,0,the Republic of the Congo,,,,
17 March 05,Acute haemorrhagic fever syndrome,95,0,Angola,,,,
31 January 05,Acute haemorrhagic fever syndrome,84,0,Timor_Leste,,,,
18 May 04,Acute haemorrhagic fever syndrome,34,0,south sudan,,,,
7 November 03,Acute haemorrhagic fever syndrome,52,0,the Republic of the Congo,,,,
14 February 03,Acute haemorrhagic fever syndrome,70,0,the Republic of the Congo,,,,
12 February 03,Acute haemorrhagic fever syndrome,0,0,the Republic of the Congo,,,,
10 February 03,Acute haemorrhagic fever syndrome,23,0,the Republic of the Congo,,,,
7 February 03,Acute haemorrhagic fever syndrome,23,0,the Republic of the Congo,,,,
10 July 02,Acute haemorrhagic fever syndrome,72,0,the Republic of the Congo,,,,
28 June 02,Acute haemorrhagic fever syndrome,43,0,Gabon,,,,
24 June 02,Acute haemorrhagic fever syndrome,95,0,Gabon,,,,
19 June 02,Acute haemorrhagic fever syndrome,3,0,the Republic of the Congo,,,,
12 June 02,Acute haemorrhagic fever syndrome,41,0,the Republic of the Congo,,,,
5 December 01,Acute haemorrhagic fever syndrome,36,0,Gabon,,,,
8 June 01,Acute haemorrhagic fever syndrome,82,0,Kosovo,,,,
5 January 01,Acute haemorrhagic fever syndrome,41,0,the Republic of the Congo  ,,,,
29 September 00,Acute haemorrhagic fever syndrome,38,0,Yemen,,,,
26 September 00,Acute haemorrhagic fever syndrome,34,0,Yemen,,,,
24 August 00,Acute haemorrhagic fever syndrome,69,0,Afghanistan,,,,
11 July 00,Acute haemorrhagic fever syndrome,15,0,Afghanistan,,,,
19 June 00,Acute haemorrhagic fever syndrome,7,0,Afghanistan,,,,
5 October 18,Monkeypox,9,0,Nigeria,,,,
5 June 18,Monkeypox,56,0,Cameroon,,,,
21 December 17,Monkeypox,65,0,Nigeria,,,,
13 October 16,Monkeypox,83,0,Central African Republic,,,,
14 November 97,Monkeypox,36,0,Democratic Republic of the Congo,,,,
31 July 97,Monkeypox,15,0,Democratic Republic of the Congo,,,,
24 April 97,Monkeypox,21,0,Democratic Republic of the Congo,,,,
14 April 97,Monkeypox,96,0,Democratic Republic of the Congo,,,,
21 March 97,Monkeypox,68,0,Democratic Republic of the Congo,,,,
27 February 19,Poliomyelitis,2,0,chad,,,,
20 February 19,Poliomyelitis,38,2,Brazil,,,,
25 January 19,Poliomyelitis,2,0,Indonesia,,,,
30 October 18,Poliomyelitis,94,4,Indonesia,,,,
8 August 18,Poliomyelitis,62,3,Indonesia,,,,
10 July 18,Poliomyelitis,73,4,MyanMarch,,,,
2 July 18,Poliomyelitis,98,0,Indonesia,,,,
17 May 18,Poliomyelitis,83,0,Nigeria,,,,
9 March 18,Poliomyelitis,14,2,Democratic Republic of the Congo,,,,
13 June 17,Poliomyelitis,80,3,Somalia,,,,
13 June 17,Poliomyelitis,96,2,Equatorial Guinea,,,,
27 December 16,Poliomyelitis,34,2,Lao People’s Democratic Republic,,,,
6 October 16,Poliomyelitis,10,2,Ethopia,,,,
25 February 16,Poliomyelitis,28,4,Indonesia,,,,
29 January 16,Poliomyelitis,91,3,Burkina Faso,,,,
21 December 15,Poliomyelitis,86,4,Indonesia,,,,
15 December 15,Poliomyelitis,89,1,Cameroon ,,,,
12 October 15,Poliomyelitis,85,0,Niger,,,,
1 September 15,Poliomyelitis,55,2,Ukraine,,,,
24 July 15,Poliomyelitis,24,2,Indonesia,,,,
14 November 14,Poliomyelitis,23,2,Indonesia,,,,
6 September 14,Poliomyelitis,58,1,central Africa,,,,
17 July 14,Poliomyelitis,0,1,Lao People’s Democratic Republic,,,,
25 June 14,Poliomyelitis,24,2,Indonesia,,,,
23 June 14,Poliomyelitis,59,3,Mozambique,,,,
17 April 14,Poliomyelitis,23,4,Togo,,,,
21 March 14,Poliomyelitis,96,0,Papua New Guinea,,,,
17 March 14,Poliomyelitis,86,3,Brazil,,,,
26 November 13,Poliomyelitis,72,2,Indonesia,,,,
21 November 13,Poliomyelitis,59,1,Indonesia,,,,
11 November 13,Poliomyelitis,10,3,Indonesia,,,,
29 October 13,Poliomyelitis,89,2,Indonesia,,,,
19 October 13,Poliomyelitis,35,3,Indonesia,,,,
1 October 13,Poliomyelitis,78,0,MyanMarch,,,,
20 September 13,Poliomyelitis,83,4,Lao People’s Democratic Republic,,,,
15 August 13,Poliomyelitis,34,3,Indonesia,,,,
15 July 13,Poliomyelitis,45,2,Ghana,,,,
3 June 13,Poliomyelitis,35,0,Lao People’s Democratic Republic,,,,
22 May 13,Poliomyelitis,62,3,Ukraine,,,,
11 May 13,Poliomyelitis,37,4,kenya,,,,
12 February 13,Poliomyelitis,7,2,Pakistan,,,,
11 February 13,Poliomyelitis,93,0,Somalia,,,,
1 September 11,Poliomyelitis,74,3,Somaliya,,,,
7 July 11,Poliomyelitis,1,2,Madagascar,,,,
21 April 11,Poliomyelitis,16,1,Madagascar,,,,
13 November 10,Poliomyelitis,81,3,Nigeria,,,,
9 November 10,Poliomyelitis,81,0,Somalia,,,,
4 November 10,Poliomyelitis,65,3,Nigeria,,,,
8 September 10,Poliomyelitis,60,4,Indonesia,,,,
23 July 10,Poliomyelitis,82,3,Lao People’s Democratic Republic,,,,
19 July 10,Poliomyelitis,87,4,Indonesia,,,,
29 April 10,Poliomyelitis,59,0,Togo,,,,
23 April 10,Poliomyelitis,16,2,Mozambique,,,,
17 July 09,Poliomyelitis,95,1,Nigeria,,,,
2 March 09,Poliomyelitis,8,1,Bangladesh,,,,
6 January 09,Poliomyelitis,46,3,Ghana,,,,
18 June 08,Poliomyelitis,40,3,Indonesia,,,,
21 August 07,Poliomyelitis,22,1,kenya,,,,
9 August 07,Poliomyelitis,78,1,Somalia,,,,
30 July 07,Poliomyelitis,58,4,Indonesia,,,,
7 February 07,Poliomyelitis,56,3,Democratic Republic of the Congo,,,,
19 October 06,Poliomyelitis,33,0,Indonesia,,,,
8 September 06,Poliomyelitis,55,3,Yemen,,,,
7 June 06,Poliomyelitis,64,0,Indonesia,,,,
24 March 06,Poliomyelitis,57,0,Madagascar,,,,
16 March 06,Poliomyelitis,8,3,Brazil,,,,
30 September 05,Poliomyelitis,60,1,Democratic Republic of the Congo,,,,
13 September 05,Poliomyelitis,21,4,Yemen,,,,
6 September 05,Poliomyelitis,80,3,china,,,,
25 August 05,Poliomyelitis,20,3,Indonesia,,,,
25 August 05,Poliomyelitis,76,0,Ghana,,,,
29 July 05,Poliomyelitis,44,4,Lao People’s Democratic Republic,,,,
21 July 05,Poliomyelitis,54,3,Democratic Republic of the Congo,,,,
8 July 05,Poliomyelitis,29,0,Cameroon ,,,,
5 July 05,Poliomyelitis,81,0,Indonesia,,,,
4 July 05,Poliomyelitis,47,2,Democratic Republic of the Congo,,,,
1 July 05,Poliomyelitis,61,0,Mozambique,,,,
1 July 05,Poliomyelitis,23,4,Democratic Republic of the CongoPapua New Guinea,,,,
27 June 05,Poliomyelitis,42,0,Niger,,,,
20 June 05,Poliomyelitis,20,0,MyanMarch,,,,
15 June 05,Poliomyelitis,68,0,Indonesia,,,,
14 June 05,Poliomyelitis,99,4,Pakistan,,,,
9 June 05,Poliomyelitis,95,4,Brazil,,,,
8 June 05,Poliomyelitis,30,1,Lao People’s Democratic Republic,,,,
6 June 05,Poliomyelitis,63,1,Ukraine,,,,
30 May 05,Poliomyelitis,78,2,chad,,,,
25 April 05,Poliomyelitis,11,1,Mozambique,,,,
29 October 03,Poliomyelitis,45,2,Democratic Republic of the Congo,,,,
9 October 03,Poliomyelitis,53,4,Lao People’s Democratic Republic,,,,
18 January 00,Poliomyelitis,81,4,Papua New Guinea,,,,
15 January 18,Hepatitis,56,4,Namibia,,,,
12 July 17,Hepatitis,96,2,Nigeria,,,,
7 June 17,Hepatitis,70,4,Europian Rgion,,,,
5 May 17,Hepatitis,70,1,Niger,,,,
24 January 17,Hepatitis,35,1,Chad,,,,
28 September 04,Hepatitis,46,2,sudan,,,,
27 September 04,Hepatitis,92,3,Chad,,,,
15 September 04,Hepatitis,79,3,Chad,,,,
8 September 04,Hepatitis,28,0,Sudan,,,,
6 September 04,Hepatitis,82,2,Chad,,,,
31 August 04,Hepatitis,48,4,Chad,,,,
30 August 04,Hepatitis,44,2,Sudan,,,,
19 August 04,Hepatitis,45,4,Chad,,,,
10 August 04,Hepatitis,49,0,Sudan,,,,
15 January 18,Hepatitis,916,37,Namibia,,,,
12 July 17,Hepatitis,465,11,Nigeria,,,,
7 June 17,Hepatitis,109,4,Europian Rgion,,,,
5 May 17,Hepatitis,814,11,Niger,,,,
24 January 17,Hepatitis,581,14,Chad,,,,
28 September 04,Hepatitis,604,9,sudan,,,,
27 September 04,Hepatitis,275,46,Chad,,,,
15 September 04,Hepatitis,940,46,Chad,,,,
8 September 04,Hepatitis,392,11,Sudan,,,,
6 September 04,Hepatitis,962,37,Chad,,,,
31 August 04,Hepatitis,472,20,Chad,,,,
30 August 04,Hepatitis,27,8,Sudan,,,,
19 August 04,Hepatitis,409,26,Chad,,,,
10 August 04,Hepatitis,79,45,Sudan,,,,
27 December 18,Typhoid fever,626,47,Pakistan,,,,
17 March 15,Typhoid fever,305,19,Uganda,,,,
19 January 05,Typhoid fever,883,11,Republic of Congo,,,,
15 December 04,Typhoid fever,210,35,Republic of Congo,,,,
17 June 03,Typhoid fever,334,25,Haiti,,,,
